OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND
"195260","11","0","09","009","2019","05","06","3","3","5","3","0","0","1","0","0","0","0",807081.49523300002,5822527.20576999895,13.52144330100,52.46635966700,"1"
"195261","11","0","06","006","2019","05","07","4","3","2","6","0","0","1","0","0","0","0",792960.00111800001,5817739.61407999974,13.30997524600,52.43119524200,"0"
"195262","11","0","01","001","2019","05","07","4","3","2","3","0","1","1","0","0","0","0",799584.76796600001,5828056.93623000104,13.41639473700,52.52008769400,"0"
"195263","11","0","10","010","2019","05","22","3","3","5","2","2","0","1","0","0","0","1",811354.18092600000,5830679.76523999963,13.59175828200,52.53699978900,"1"
"195264","11","0","06","006","2019","05","08","3","3","0","7","0","1","0","0","0","0","0",789273.29625400004,5818332.17069000099,13.25641336200,52.43846979700,"0"
"195265","11","0","07","007","2019","05","07","4","3","5","3","0","1","1","0","0","0","0",799194.36449599999,5813897.59185000043,13.39796982100,52.39338212100,"0"
"195266","11","0","04","004","2019","05","17","2","3","2","6","0","0","1","0","0","0","0",791630.24634900002,5826099.40821999963,13.29777929800,52.50685113800,"1"
"195267","11","0","03","003","2019","05","08","4","3","5","2","0","1","1","0","0","0","0",802330.05718899996,5829224.29275000095,13.45779376600,52.52903559500,"0"
"195268","11","0","06","006","2019","05","19","2","3","5","3","0","1","1","0","0","0","0",795072.40292100003,5820021.88049999997,13.34297107900,52.45051921800,"1"
"195269","11","0","01","001","2019","05","08","4","3","6","2","0","0","1","1","0","0","0",797713.75494500005,5832892.46002000012,13.39323453800,52.56445664500,"0"
"195270","11","0","08","008","2019","05","18","2","3","6","4","0","0","1","1","0","0","0",801218.98110400001,5823688.69859999977,13.43645669900,52.48003405100,"1"
"195271","11","0","01","001","2019","05","09","4","3","2","6","0","1","1","0","0","0","0",797196.66924099997,5828328.85376999900,13.38154533100,52.52383189100,"0"
"195272","11","0","11","011","2019","05","18","2","3","0","1","0","0","1","0","1","0","0",803958.85964699998,5829072.23263000045,13.48159148300,52.52676702200,"1"
"195273","11","0","01","001","2019","05","09","4","2","5","2","0","1","1","0","0","0","0",796577.94536699995,5827796.97841999959,13.37197817400,52.51940107600,"0"
"195274","11","0","10","010","2019","05","18","2","3","5","7","0","0","1","0","0","0","0",814247.68929699995,5831030.78404000029,13.63461177900,52.53848457800,"1"
"195275","11","0","02","002","2019","05","07","4","3","5","3","0","0","1","0","0","0","0",800142.65908000001,5825066.64255999960,13.42189646800,52.49297777800,"0"
"195276","11","0","04","004","2019","05","18","2","3","5","2","0","0","1","0","0","0","0",790963.47928199999,5823016.36617999990,13.28529043500,52.47956759000,"1"
"195277","11","0","01","001","2019","05","17","2","3","5","2","0","1","1","0","0","0","0",798084.37100000004,5829995.76200000010,13.39608553800,52.53828894400,"1"
"195278","11","0","04","004","2019","05","18","3","3","2","6","0","0","1","0","0","0","0",791239.23940299999,5829690.82498000003,13.29517962900,52.53925671500,"0"
"195279","11","0","04","004","2019","05","17","2","3","5","3","0","1","1","0","0","0","0",790925.41270099999,5823808.88365999982,13.28542313900,52.48669284100,"1"
"195280","11","0","04","004","2019","05","17","3","3","7","7","0","1","0","0","0","0","0",789481.90499499999,5823567.17999000102,13.26401401400,52.48529321000,"0"
"195281","11","0","01","001","2019","05","18","2","3","1","5","0","1","1","0","0","0","0",798585.09274999995,5829278.80425000098,13.40280228900,52.53158832100,"1"
"195282","11","0","06","006","2019","05","11","3","3","5","3","0","0","1","0","0","0","0",793646.52809499996,5817259.15166999958,13.31962230200,52.42651993900,"0"
"195283","11","0","06","006","2019","05","17","2","3","5","3","0","0","1","0","0","0","0",793628.97640199994,5817259.24791000038,13.31936499300,52.42653022200,"1"
"195284","11","0","12","012","2019","05","08","3","3","1","5","0","1","1","0","0","0","0",790380.45821900002,5834845.95660000015,13.28706452700,52.58593050300,"0"
"195285","11","0","09","009","2019","05","19","2","3","0","1","0","1","0","0","0","0","0",811225.55900000001,5820128.65600000042,13.58001447900,52.44252041200,"1"
"195286","11","0","02","002","2019","05","17","2","3","6","7","0","0","1","1","0","0","0",798734.31921300001,5826189.69570000004,13.40222185300,52.50381702100,"1"
"195287","11","0","12","012","2019","05","08","3","3","1","5","0","0","1","0","0","0","0",794122.11216000002,5835868.96882000007,13.34304165800,52.59309102100,"0"
"195288","11","0","09","009","2019","05","07","3","3","6","4","0","1","0","1","0","0","0",811515.52495500003,5820087.77835999988,13.58422870900,52.44198899200,"0"
"195289","11","0","03","003","2019","05","16","2","2","5","3","0","1","1","0","0","0","0",801070.31404600001,5831429.99077000096,13.44127843500,52.54950272100,"1"
"195290","11","0","01","001","2019","05","16","2","3","0","1","0","1","0","0","0","0","0",798773.60576800001,5829654.03385000024,13.40591037100,52.53484841700,"1"
"195291","11","0","07","007","2019","05","07","3","3","6","4","0","0","1","1","0","0","0",795972.27891600004,5824032.47025999986,13.35973181700,52.48598459400,"0"
"195292","11","0","04","004","2019","05","11","2","3","3","6","0","0","1","0","0","0","0",792081.21502500004,5825301.43666000012,13.30370491500,52.49945622200,"0"
"195293","11","0","08","008","2019","05","08","3","3","2","6","0","0","1","0","0","0","0",802308.69863999996,5817856.77596999891,13.44717467700,52.42715958000,"0"
"195294","11","0","01","001","2019","05","14","2","3","2","2","0","0","1","0","0","0","0",798576.36519699998,5826865.80511000101,13.40050805700,52.50996389200,"0"
"195295","11","0","07","007","2019","05","14","2","3","5","2","0","1","1","0","0","0","0",793712.83309700002,5821648.22142999899,13.32445333100,52.46583095200,"0"
"195296","11","0","01","001","2019","05","09","3","3","3","6","0","1","1","0","0","0","0",795592.95157799998,5826267.06809999980,13.35614472300,52.50622151000,"0"
"195297","11","0","12","012","2019","05","12","2","3","6","7","0","1","0","1","0","0","0",791399.57083600003,5834261.63955000043,13.30155049600,52.58014733800,"0"
"195298","11","0","02","002","2019","05","12","2","3","2","6","0","0","1","0","0","0","0",799058.61801900005,5825596.91115999967,13.40645311600,52.49832589600,"0"
"195299","11","0","09","009","2019","05","07","3","2","5","2","0","1","0","0","0","1","0",804641.02016700001,5822121.47254000045,13.48525963400,52.46408938200,"0"
"195300","11","0","11","011","2019","05","14","2","2","6","4","0","0","1","1","0","0","0",803751.20088400005,5828639.90649999958,13.47814503900,52.52300795500,"0"
"195301","11","0","09","009","2019","05","12","2","2","2","6","0","0","1","0","0","1","1",809660.91971299995,5821481.48768000025,13.55832250000,52.45553245300,"0"
"195302","11","0","08","008","2019","05","06","3","3","5","3","0","0","1","0","0","0","0",801908.55689000001,5822702.47742999904,13.44568710100,52.47081362000,"0"
"195303","11","0","04","004","2019","05","16","2","3","2","7","0","0","1","0","0","1","0",788116.64553200000,5826424.78497000039,13.24643618200,52.51163526300,"0"
"195304","11","0","04","004","2019","05","06","3","3","1","5","0","0","1","0","1","0","0",789751.74747800000,5829849.13900000043,13.27344674500,52.54146900500,"0"
"195305","11","0","08","008","2019","05","11","2","3","5","2","0","0","1","0","0","0","0",800173.72853399999,5817058.34965999983,13.41515292500,52.42117827400,"0"
"195306","11","0","09","009","2019","05","00","3","3","9","1","2","0","0","0","1","0","0",810995.21352500003,5816879.57265000045,13.57361538400,52.41353437300,"0"
"195307","11","0","05","005","2019","05","13","2","3","0","1","0","1","0","0","0","0","0",788976.83981899999,5829789.23831999954,13.26200021400,52.54134351000,"0"
"195308","11","0","01","001","2019","05","15","3","3","2","6","0","0","1","0","1","0","0",796215.86518500000,5828475.89539000019,13.36726211900,52.52568371000,"0"
"195309","11","0","05","005","2019","05","09","2","3","3","6","0","0","1","0","0","0","1",784944.01199999999,5829399.73699999973,13.20236275500,52.53997526200,"0"
"195310","11","0","11","011","2019","05","07","2","2","0","1","0","1","0","0","0","0","0",805149.93048700003,5829103.17109999992,13.49912238600,52.52637897400,"0"
"195311","11","0","01","001","2019","05","15","3","3","3","2","0","1","1","0","0","0","0",799986.50924900000,5826927.11677999981,13.42127936700,52.50973983300,"0"
"195312","11","0","02","002","2019","05","15","3","3","1","5","0","1","0","0","0","0","1",799631.51785399998,5825078.24459999986,13.41440074000,52.49336259100,"0"
"195313","11","0","08","008","2019","05","07","2","3","2","7","0","0","1","0","0","0","1",802362.70853499998,5822766.96966999955,13.45241114600,52.47114049500,"0"
"195314","11","0","12","012","2019","05","11","2","3","3","6","0","1","0","0","0","0","0",790372.06765600003,5834860.22831999976,13.28695353600,52.58606292600,"0"
"195315","11","0","07","007","2019","05","15","3","3","2","7","0","0","1","0","0","0","0",796533.24604300002,5823983.60812999960,13.36792544800,52.48524220700,"0"
"195316","11","0","08","008","2019","05","10","2","3","6","2","0","0","1","1","0","0","0",805533.74683900003,5818557.60111999977,13.49510001800,52.43164949600,"0"
"195317","11","0","03","003","2019","05","14","3","3","5","2","0","1","1","0","0","0","0",803931.77781799994,5841354.67545999959,13.49245631600,52.63686340300,"0"
"195318","11","0","12","012","2019","05","10","2","3","1","7","0","1","1","0","0","0","0",790769.33808500005,5834508.05754000042,13.29249179800,52.58269358400,"0"
"195319","11","0","12","012","2019","05","14","3","3","5","3","0","0","1","0","1","0","0",792325.89199999999,5839054.71399999969,13.31941483800,52.62261801500,"0"
"195320","11","0","04","004","2019","05","10","2","3","5","3","0","1","1","0","0","0","0",793965.89411300002,5824966.03720999975,13.33109300000,52.49543755600,"0"
"195321","11","0","01","001","2019","05","13","3","3","5","7","0","0","1","0","0","0","0",797359.53766100004,5831681.28187999967,13.38693897800,52.55379354600,"0"
"195322","11","0","02","002","2019","05","09","2","3","1","5","0","1","1","0","0","0","0",800408.04598000005,5828302.82847000100,13.42871400000,52.52183879500,"0"
"195323","11","0","09","009","2019","05","11","2","3","5","3","0","1","1","0","0","0","0",812142.18279600004,5820293.29023000039,13.59361034800,52.44347334900,"0"
"195324","11","0","03","003","2019","05","13","3","2","4","6","0","0","1","0","0","0","0",804405.96318900003,5840572.14309000038,13.49872096000,52.62958454700,"0"
"195325","11","0","01","001","2019","05","16","3","3","5","7","2","1","0","0","1","0","0",793687.34449299995,5832241.68037999980,13.33342853400,52.56080974800,"0"
"195326","11","0","02","002","2019","05","12","1","3","2","6","0","0","1","0","0","0","0",798282.90662499995,5825471.91184000019,13.39494810200,52.49762996300,"0"
"195327","11","0","09","009","2019","05","16","3","2","5","3","0","1","1","0","0","0","0",807975.35041499999,5817754.54384000041,13.53016073400,52.42308333000,"0"
"195328","11","0","01","001","2019","06","16","5","3","2","6","0","0","1","0","0","1","0",795457.92630799999,5831617.40417999960,13.35891623300,52.55425584700,"1"
"195329","11","0","07","007","2019","06","16","5","2","0","2","0","1","1","0","0","0","0",797889.08200000005,5819627.07600000035,13.38394465100,52.44545267800,"1"
"195330","11","0","08","008","2019","06","16","5","3","5","2","0","1","0","0","0","0","1",802622.71758099995,5820750.65816000011,13.45439927000,52.45292420300,"0"
"195331","11","0","04","004","2019","06","16","5","3","5","2","0","1","1","0","0","0","0",793311.06958300003,5826220.71226000041,13.32258023700,52.50703751900,"1"
"195332","11","0","02","002","2019","06","09","5","3","5","2","0","1","1","0","0","0","0",797111.07022899995,5824238.34582000040,13.37663690800,52.48721154600,"0"
"195333","11","0","01","001","2019","06","13","5","3","5","2","0","1","1","0","0","0","0",794587.31048900005,5829777.20129000023,13.34447996300,52.53823139900,"0"
"195334","11","0","11","011","2019","06","15","5","3","5","3","0","0","1","0","0","0","0",804599.56932200002,5827842.19529999979,13.48988029800,52.51538518500,"1"
"195335","11","0","04","004","2019","06","08","5","3","0","7","0","0","1","0","0","0","1",794134.03971799999,5823925.95227999985,13.33264454300,52.48602313900,"0"
"195336","11","0","04","004","2019","06","08","5","3","5","3","0","0","1","0","0","0","0",791289.85733399994,5826076.68338999897,13.29275837800,52.50682926200,"0"
"195337","11","0","04","004","2019","06","08","5","3","5","3","0","1","1","0","0","0","0",792911.96130099997,5824396.11237999983,13.31511193500,52.49089500000,"0"
"195338","11","0","04","004","2019","06","07","5","3","2","6","0","0","1","0","0","0","0",791106.57377400005,5829127.23794999905,13.29273534300,52.53427510800,"0"
"195339","11","0","10","010","2019","06","07","5","3","5","3","0","1","1","0","0","0","0",811507.84778399998,5828872.01563999988,13.59232296100,52.52071228700,"0"
"195340","11","0","08","008","2019","06","07","5","3","5","2","0","1","0","0","0","0","0",806562.16420500004,5815922.46715999953,13.50776550400,52.40745688000,"0"
"195341","11","0","10","010","2019","06","06","5","3","1","5","0","0","1","0","0","0","0",810838.90533800004,5829002.18374999892,13.58261720200,52.52226047900,"0"
"195342","11","0","07","007","2019","06","23","4","3","7","7","2","1","0","0","0","0","0",795482.66436900001,5823906.98328999896,13.35243107600,52.48512489400,"0"
"195343","11","0","04","004","2019","06","16","4","3","4","6","0","1","1","0","0","0","0",791489.26636999997,5829731.41896999907,13.29889134900,52.53948694700,"0"
"195344","11","0","12","012","2019","06","19","4","3","5","2","0","0","1","0","1","0","0",790222.88737200003,5839935.40278000012,13.28920910300,52.63164071300,"0"
"195345","11","0","04","004","2019","06","18","4","3","2","6","0","0","1","0","0","0","0",791736.60446299997,5823809.28904000018,13.29733614500,52.48626361200,"0"
"195346","11","0","02","002","2019","06","18","4","3","5","3","0","1","1","0","0","0","0",797263.85886299994,5825192.28462000005,13.37973148700,52.49567942200,"0"
"195347","11","0","04","004","2019","06","23","4","3","1","5","2","0","1","0","1","0","0",791503.34833700000,5826282.27305999957,13.29607504100,52.50855832200,"0"
"195348","11","0","02","002","2019","06","22","4","3","5","3","2","1","1","0","0","0","0",796973.14300000004,5824453.60599999968,13.37480340400,52.48921618000,"0"
"195349","11","0","01","001","2019","06","22","4","2","2","6","2","0","1","0","0","0","0",796599.61595300003,5831776.11816000007,13.37584818800,52.55505800700,"0"
"195350","11","0","02","002","2019","06","18","4","3","3","6","0","1","1","0","0","0","0",801638.86720800004,5826059.45911000110,13.44476674800,52.50105179300,"0"
"195351","11","0","09","009","2019","06","18","4","3","5","3","0","1","1","0","0","0","0",809507.54995799996,5819511.28739999980,13.55424741000,52.43796267700,"0"
"195352","11","0","06","006","2019","06","18","4","3","0","7","0","1","0","0","0","0","0",791844.16236399999,5817836.80334000010,13.29369419700,52.43266298300,"0"
"195353","11","0","03","003","2019","06","18","4","3","5","3","0","1","0","0","1","0","0",801315.90553800005,5831017.47764999978,13.44451520400,52.54566955400,"0"
"195354","11","0","12","012","2019","06","16","4","3","5","2","0","0","1","0","0","0","0",795441.73291499994,5834154.07210000046,13.36093712400,52.57700346000,"0"
